Price,Close,High,Low,Open,Volume
Ticker,SMI,SMI,SMI,SMI,SMI
Date,,,,,
2022-12-08,42.72470474243164,42.72470474243164,42.72470474243164,42.72470474243164,23
2022-12-09,42.658626556396484,42.70124568989093,42.658626556396484,42.70124568989093,219
2022-12-12,42.63552474975586,42.72939639730829,42.63552474975586,42.72939639730829,550
2022-12-13,42.74348449707031,42.83266168424356,42.74348449707031,42.82327272725801,921
2022-12-14,42.757659912109375,42.757659912109375,42.757659912109375,42.757659912109375,208
2022-12-15,42.7810173034668,42.78571178021922,42.7810173034668,42.78571178021922,101
2022-12-16,42.71531295776367,42.73033098777582,42.69184415263739,42.69184415263739,1956
2022-12-19,42.64773178100586,42.67307694890577,42.635528286769784,42.67307694890577,2795
2022-12-20,42.58418273925781,42.58418273925781,42.58418273925781,42.58418273925781,5
2022-12-21,42.48112487792969,42.48112487792969,42.48112487792969,42.48112487792969,3
2022-12-22,42.490028381347656,42.490028381347656,42.47594852935475,42.47594852935475,594
2022-12-23,42.41587829589844,42.41587829589844,42.41587829589844,42.41587829589844,1
2022-12-27,42.50411605834961,42.50411605834961,42.3726993077724,42.39053546130442,3434
2022-12-28,42.49256134033203,42.49256134033203,42.46999946418514,42.46999946418514,215
2022-12-29,42.55966567993164,42.55966567993164,42.516047976566064,42.516047976566064,913
2022-12-30,42.49256134033203,42.49256134033203,42.37506172851048,42.37506172851048,19529
2023-01-03,42.5955696105957,42.5955696105957,42.572444771675265,42.57338425187331,751
2023-01-04,42.75574493408203,42.75574493408203,42.75574493408203,42.75574493408203,1
2023-01-05,42.78395462036133,42.78395462036133,42.72285611804792,42.73347726740248,2782
2023-01-06,42.95315933227539,42.95315933227539,42.92871849418495,42.92871849418495,157
2023-01-09,43.023643493652344,43.051842243331286,43.00484313193227,43.03830583946073,9198
2023-01-10,43.04713821411133,43.04713821411133,43.000139106033956,43.000139106033956,1104
2023-01-11,43.202056884765625,43.20985959100305,43.202056884765625,43.20985959100305,4400
2023-01-12,43.3714485168457,43.39024888172835,43.29625064311807,43.29625064311807,1394
2023-01-13,43.34795379638672,43.35265119858528,43.34795379638672,43.34795379638672,3391
2023-01-17,43.399635314941406,43.399635314941406,43.399635314941406,43.399635314941406,18
2023-01-18,43.55464553833008,43.55464553833008,43.55464553833008,43.55464553833008,8
2023-01-19,43.58763885498047,43.58763885498047,43.58763885498047,43.58763885498047,1
2023-01-20,43.517154693603516,43.517154693603516,43.517154693603516,43.517154693603516,25
2023-01-23,43.50774383544922,43.5594439369151,43.50774383544922,43.5594439369151,216
2023-01-24,43.56884002685547,43.56884002685547,43.49364216511037,43.49458164533436,4458
2023-01-25,43.57354736328125,43.58764674030036,43.55944798626214,43.578248350888586,8028
2023-01-26,43.58763885498047,43.58763885498047,43.58763885498047,43.58763885498047,10
2023-01-27,43.5500602722168,43.5500602722168,43.5500602722168,43.5500602722168,414
2023-01-30,43.52655792236328,43.54065730251726,43.52655792236328,43.54065730251726,2499
2023-01-31,43.59478759765625,43.59478759765625,43.59478759765625,43.59478759765625,41
2023-02-01,43.78946304321289,43.78946304321289,43.78946304321289,43.78946304321289,50
2023-02-02,43.75652313232422,43.75652313232422,43.75652313232422,43.75652313232422,11
2023-02-03,43.591773986816406,43.591773986816406,43.591773986816406,43.591773986816406,36
2023-02-06,43.45225524902344,43.502337792342004,43.45225524902344,43.502337792342004,155
2023-02-07,43.394073486328125,43.427022524410134,43.394073486328125,43.427022524410134,201
2023-02-08,43.40369415283203,43.40369415283203,43.40369415283203,43.40369415283203,8
2023-02-09,43.2999382019043,43.370544321608385,43.2999382019043,43.370544321608385,417
2023-02-10,43.281124114990234,43.324523496584405,43.281124114990234,43.324523496584405,407
2023-02-13,43.30002975463867,43.30464441615185,43.30002975463867,43.30464441615185,239
2023-02-14,43.2481689453125,43.2481689453125,43.21757570745357,43.21992792846515,11131
2023-02-15,43.10224914550781,43.10224914550781,43.10224914550781,43.10224914550781,16
2023-02-16,42.8140869140625,42.90926387654926,42.8140869140625,42.90926387654926,264
2023-02-17,42.71391677856445,42.720977031600775,42.707700452010094,42.720977031600775,909
2023-02-21,42.46209716796875,42.46209716796875,42.46209716796875,42.46209716796875,16
2023-02-22,42.49504470825195,42.49504470825195,42.49504470825195,42.49504470825195,104
2023-02-23,42.56565475463867,42.56565475463867,42.56565475463867,42.56565475463867,3
2023-02-24,42.40843200683594,42.40843200683594,42.40843200683594,42.40843200683594,4
2023-02-27,42.518577575683594,42.518577575683594,42.5044570686665,42.5044570686665,293
2023-02-28,42.55622863769531,42.55622863769531,42.55622863769531,42.55622863769531,10
2023-03-01,42.422855377197266,42.422855377197266,42.41022322504776,42.41022322504776,487
2023-03-02,42.425209045410156,42.425209045410156,42.425209045410156,42.425209045410156,70
2023-03-03,42.50702667236328,42.50702667236328,42.50702667236328,42.50702667236328,33
2023-03-06,42.512393951416016,42.512393951416016,42.512393951416016,42.512393951416016,107
2023-03-07,42.52597427368164,42.52597427368164,42.52597427368164,42.52597427368164,11
2023-03-08,42.507694244384766,42.507694244384766,42.507694244384766,42.507694244384766,124
2023-03-09,42.64436721801758,42.7197753669939,42.64436721801758,42.7197753669939,243
2023-03-10,42.847023010253906,42.9742758087595,42.847023010253906,42.9742758087595,19653
2023-03-13,42.9035758972168,42.9035758972168,42.9035758972168,42.9035758972168,3
2023-03-14,42.83488464355469,42.83488464355469,42.785772782689534,42.7952010517764,4804
2023-03-15,43.08871841430664,43.08871841430664,43.08871841430664,43.08871841430664,1
2023-03-16,43.016143798828125,43.016143798828125,43.016143798828125,43.016143798828125,1
2023-03-17,43.196834564208984,43.22879070225902,43.196834564208984,43.22879070225902,101
2023-03-20,42.99785614013672,42.99785614013672,42.99785614013672,42.99785614013672,9
2023-03-21,42.90312576293945,42.90312576293945,42.90312576293945,42.90312576293945,1
2023-03-22,43.12360382080078,43.12360382080078,43.12360382080078,43.12360382080078,3
2023-03-23,43.14885711669922,43.14885711669922,43.14885711669922,43.14885711669922,21
2023-03-24,43.226158142089844,43.226158142089844,43.226158142089844,43.226158142089844,21
2023-03-27,43.1279296875,43.1279296875,43.1279296875,43.1279296875,21
2023-03-28,43.19966506958008,43.19966506958008,43.19966506958008,43.19966506958008,70
2023-03-29,43.200233459472656,43.200233459472656,43.200233459472656,43.200233459472656,1
2023-03-30,43.308929443359375,43.308929443359375,43.308929443359375,43.308929443359375,2
2023-03-31,43.40902328491211,43.40902328491211,43.40902328491211,43.40902328491211,16
2023-04-03,43.40270233154297,43.421305213184304,43.40270233154297,43.421305213184304,1740
2023-04-04,43.47323989868164,43.47796266689374,43.47323989868164,43.47796266689374,174
2023-04-05,43.59033966064453,43.59033966064453,43.59033966064453,43.59033966064453,50
2023-04-06,43.64794921875,43.64794921875,43.64794921875,43.64794921875,9
2023-04-10,43.5723991394043,43.5723991394043,43.56767637089708,43.56767637089708,127
2023-04-11,43.68098831176758,43.68098831176758,43.68098831176758,43.68098831176758,83
2023-04-12,43.77543640136719,43.77543640136719,43.72349675332374,43.72349675332374,181
2023-04-13,43.64323043823242,43.65730147984673,43.64323043823242,43.65730147984673,2240
2023-04-14,43.52516174316406,43.528940676671766,43.52516174316406,43.528940676671766,514
2023-04-17,43.496856689453125,43.496856689453125,43.496856689453125,43.496856689453125,4
2023-04-18,43.21826171875,43.31741823043445,43.21826171875,43.31741823043445,653
2023-04-19,43.06245040893555,43.06245040893555,43.034121001281434,43.034121001281434,493
2023-04-20,43.067832946777344,43.07557454045753,43.067832946777344,43.07557454045753,202
2023-04-21,42.99634552001953,42.99634552001953,42.99634552001953,42.99634552001953,42
2023-04-24,43.1143798828125,43.1143798828125,43.1143798828125,43.1143798828125,2
2023-04-25,43.27492141723633,43.27492141723633,43.27492141723633,43.27492141723633,71
2023-04-26,43.14271926879883,43.222988318361615,43.14271926879883,43.222988318361615,400
2023-04-27,43.07793426513672,43.07793426513672,43.07793426513672,43.07793426513672,2
2023-04-28,43.22771453857422,43.22771453857422,43.22771453857422,43.22771453857422,17
2023-05-01,43.032135009765625,43.08642039239415,43.021827749968345,43.08642039239415,2571
2023-05-02,43.223548889160156,43.223548889160156,43.223548889160156,43.223548889160156,2
2023-05-03,43.26979446411133,43.26979446411133,43.26979446411133,43.26979446411133,61
2023-05-04,43.32993698120117,43.32993698120117,43.32993698120117,43.32993698120117,28
2023-05-05,43.36294937133789,43.36294937133789,43.36294937133789,43.36294937133789,1
2023-05-08,43.283409118652344,43.283409118652344,43.283409118652344,43.283409118652344,27
2023-05-09,43.27716827392578,43.27716827392578,43.27716827392578,43.27716827392578,120
2023-05-10,43.3953857421875,43.41903074380777,43.3953857421875,43.41903074380777,222
2023-05-11,43.385929107666016,43.385929107666016,43.385929107666016,43.385929107666016,1
2023-05-12,43.30080795288086,43.3811951767574,43.30080795288086,43.3811951767574,102
2023-05-15,43.2346076965332,43.2346076965332,43.2346076965332,43.2346076965332,14
2023-05-16,43.20150375366211,43.20150375366211,43.20150375366211,43.20150375366211,137
2023-05-17,43.13531494140625,43.13531494140625,43.13531494140625,43.13531494140625,6
2023-05-18,42.913055419921875,42.913055419921875,42.913055419921875,42.913055419921875,1
2023-05-19,42.7286376953125,42.813754647204384,42.7286376953125,42.813754647204384,1549
2023-05-22,42.63642883300781,42.63642883300781,42.63642883300781,42.63642883300781,29
2023-05-23,42.58677291870117,42.66243403139418,42.58677291870117,42.66243403139418,120
2023-05-24,42.458251953125,42.458251953125,42.458251953125,42.458251953125,2
2023-05-25,42.59151077270508,42.59151077270508,42.59151077270508,42.59151077270508,41
2023-05-26,42.695533752441406,42.695533752441406,42.68134819611164,42.68134819611164,102
2023-05-30,42.867286682128906,42.867286682128906,42.867286682128906,42.867286682128906,4
2023-05-31,42.987388610839844,42.987388610839844,42.987388610839844,42.987388610839844,2
2023-06-01,43.051822662353516,43.051822662353516,43.051822662353516,43.051822662353516,89
2023-06-02,42.90497970581055,42.911705008297965,42.90497970581055,42.911705008297965,2525
2023-06-05,43.03759765625,43.03759765625,43.03759765625,43.03759765625,31
